Id_Venda;Ordem_Compra;Data_Venda;SKU;ID_Cliente;Qtd_Vendida
SO45874;1;11/04/2020;HL72;20007;1
SO45875;1;11/04/2020;HL43;20242;1
SO45876;1;11/04/2020;HL47;19975;1
SO45877;1;11/04/2020;HL72;11910;1
SO45878;1;12/04/2020;HL43;12750;1
SO45879;1;12/04/2020;HL62;19443;1
SO45880;1;12/04/2020;HL46;11707;1
SO45881;1;12/04/2020;HL43;23397;1
SO45882;1;12/04/2020;HL45;11745;1
SO45883;1;12/04/2020;HL46;11799;1
SO45884;1;12/04/2020;HL46;11678;1
SO45885;1;12/04/2020;HL46;12655;1
SO45886;1;12/04/2020;HL69;26042;1
SO45887;1;12/04/2020;HL58;14880;1
SO45889;1;12/04/2020;HL71;11920;1
SO45890;1;13/04/2020;HL70;11338;1
SO45891;1;13/04/2020;HL67;11380;1
SO45892;1;13/04/2020;HL45;20226;1
SO45893;1;13/04/2020;HL46;23842;1
SO45894;1;14/04/2020;HL59;19450;1
SO45895;1;14/04/2020;HL44;11727;1
SO45896;1;14/04/2020;HL44;12632;1
SO45897;1;15/04/2020;HL46;11933;1
SO45898;1;15/04/2020;HL43;23830;1
SO45899;1;15/04/2020;HL43;11817;1
SO45900;1;15/04/2020;HL45;11837;1
SO45901;1;15/04/2020;HL45;11665;1
SO45902;1;15/04/2020;HL47;15614;1
SO45903;1;15/04/2020;HL43;15619;1
SO45904;1;15/04/2020;HL44;20241;1
SO45905;1;15/04/2020;HL44;20152;1
SO45906;1;15/04/2020;HL45;20159;1
SO45907;1;15/04/2020;HL43;20214;1
SO45908;1;15/04/2020;HL68;11918;1
SO45909;1;15/04/2020;HL70;11947;1
SO45910;1;16/04/2020;HL44;11777;1
SO45911;1;16/04/2020;HL47;11797;1
SO45912;1;16/04/2020;HL45;23819;1
SO45913;1;16/04/2020;HL65;26014;1
SO45914;1;16/04/2020;HL70;11929;1
SO45915;1;16/04/2020;HL68;11930;1
SO45916;1;16/04/2020;HL67;11964;1
SO45917;1;17/04/2020;HL67;11332;1
SO45918;1;17/04/2020;HL46;11741;1
SO45919;1;17/04/2020;HL45;11780;1
SO45920;1;17/04/2020;HL44;23730;1
SO45921;1;17/04/2020;HL45;11798;1
SO45922;1;17/04/2020;HL47;23731;1
SO45923;1;17/04/2020;HL46;11811;1
SO45924;1;17/04/2020;HL43;14803;1
SO45925;1;17/04/2020;HL68;11942;1
SO45926;1;18/04/2020;HL44;23486;1
SO45927;1;18/04/2020;HL45;11796;1
SO45928;1;18/04/2020;HL46;11813;1
SO45929;1;18/04/2020;HL43;11825;1
SO45930;1;18/04/2020;HL57;18148;1
SO45931;1;18/04/2020;HL43;20249;1
SO45932;1;18/04/2020;HL43;20211;1
SO45933;1;19/04/2020;HL46;11779;1
SO45934;1;19/04/2020;HL46;11666;1
SO45935;1;19/04/2020;HL56;19439;1
SO45936;1;19/04/2020;HL70;26016;1
SO45937;1;20/04/2020;HL45;14824;1
SO45938;1;20/04/2020;HL44;11654;1
SO45939;1;20/04/2020;HL60;14757;1
SO45940;1;20/04/2020;HL46;20244;1
SO45941;1;20/04/2020;HL43;19978;1
SO45942;1;20/04/2020;HL45;20219;1
SO45943;1;20/04/2020;HL43;20221;1
SO45944;1;20/04/2020;HL45;20225;1
SO45945;1;20/04/2020;HL55;25920;1
SO45946;1;20/04/2020;HL71;11914;1
SO45947;1;20/04/2020;HL72;11943;1
SO45948;1;21/04/2020;HL64;14879;1
SO45949;1;21/04/2020;HL43;19970;1
SO45950;1;21/04/2020;HL45;19974;1
SO45951;1;21/04/2020;HL69;11944;1
SO45952;1;21/04/2020;HL68;11969;1
SO45953;1;22/04/2020;HL47;23859;1
SO45954;1;22/04/2020;HL47;11810;1
SO45955;1;22/04/2020;HL65;26055;1
SO45956;1;22/04/2020;HL45;19979;1
SO45957;1;23/04/2020;HL45;11809;1
SO45958;1;23/04/2020;HL44;11818;1
SO45959;1;23/04/2020;HL44;11872;1
SO45960;1;23/04/2020;HL47;11671;1
SO45961;1;23/04/2020;HL45;12717;1
SO45962;1;23/04/2020;HL43;20227;1
SO45963;1;23/04/2020;HL43;20238;1
SO45964;1;23/04/2020;HL43;20215;1
SO45965;1;23/04/2020;HL53;25921;1
SO45966;1;23/04/2020;HL66;11946;1
SO45967;1;24/04/2020;HL56;19454;1
SO45968;1;24/04/2020;HL44;11834;1
SO45969;1;24/04/2020;HL43;20156;1
SO45971;1;25/04/2020;HL66;11335;1
SO45972;1;25/04/2020;HL55;19472;1
SO45973;1;25/04/2020;HL46;11773;1
SO45974;1;25/04/2020;HL68;26018;1
SO45975;1;25/04/2020;HL55;14755;1
SO45976;1;25/04/2020;HL47;20239;1
SO45977;1;25/04/2020;HL46;20216;1
SO45978;1;25/04/2020;HL71;11967;1
SO45979;1;26/04/2020;HL44;15630;1
SO45980;1;26/04/2020;HL45;15631;1
SO45981;1;26/04/2020;HL43;12805;1
SO45982;1;26/04/2020;HL43;19977;1
SO45983;1;27/04/2020;HL47;14830;1
SO45984;1;27/04/2020;HL46;11690;1
SO45985;1;27/04/2020;HL47;11708;1
SO45986;1;27/04/2020;HL47;11743;1
SO45987;1;27/04/2020;HL43;11854;1
SO45988;1;27/04/2020;HL47;11675;1
SO45989;1;27/04/2020;HL44;12631;1
SO45990;1;27/04/2020;HL47;12711;1
SO45991;1;27/04/2020;HL72;11976;1
SO45992;1;28/04/2020;HL60;19451;1
SO45993;1;28/04/2020;HL46;11924;1
SO45994;1;28/04/2020;HL44;11774;1
SO45995;1;28/04/2020;HL43;23846;1
SO45996;1;28/04/2020;HL45;11839;1
SO45997;1;28/04/2020;HL55;14756;1
SO45998;1;28/04/2020;HL64;25918;1
SO45999;1;29/04/2020;HL44;23583;1
SO46000;1;29/04/2020;HL43;11778;1
SO46001;1;29/04/2020;HL43;23806;1
SO46002;1;29/04/2020;HL43;11826;1
SO46003;1;29/04/2020;HL45;11831;1
SO46004;1;29/04/2020;HL44;11664;1
SO46005;1;29/04/2020;HL45;12749;1
SO46006;1;29/04/2020;HL46;20236;1
SO46007;1;29/04/2020;HL45;20220;1
SO46008;1;29/04/2020;HL69;11912;1
SO46009;1;29/04/2020;HL65;11917;1
SO46010;1;30/04/2020;HL69;11488;1
SO46011;1;30/04/2020;HL72;11489;1
SO46012;1;30/04/2020;HL58;19453;1
SO46013;1;30/04/2020;HL44;11705;1
SO46014;1;30/04/2020;HL46;23396;1
SO46015;1;30/04/2020;HL46;23511;1
SO46016;1;30/04/2020;HL45;11885;1
SO46017;1;30/04/2020;HL47;11886;1
SO46018;1;30/04/2020;HL45;11663;1
SO46019;1;30/04/2020;HL63;14752;1
SO46020;1;30/04/2020;HL46;20228;1
SO46021;1;30/04/2020;HL47;19971;1
SO46022;1;30/04/2020;HL67;11968;1
SO46108;1;01/05/2020;HL43;12018;1
SO46109;1;01/05/2020;HL45;12167;1
SO46110;1;01/05/2020;HL44;12169;1
SO46111;1;01/05/2020;HL44;11937;1
SO46112;1;01/05/2020;HL45;11945;1
SO46113;1;01/05/2020;HL43;11955;1
SO46114;1;01/05/2020;HL46;12053;1
SO46115;1;01/05/2020;HL45;12104;1
SO46116;1;01/05/2020;HL59;14912;1
SO46117;1;01/05/2020;HL43;20446;1
SO46118;1;01/05/2020;HL47;20611;1
SO46119;1;01/05/2020;HL56;25927;1
SO46120;1;02/05/2020;HL46;12023;1
SO46121;1;02/05/2020;HL45;12069;1
SO46122;1;02/05/2020;HL46;24284;1
SO46123;1;02/05/2020;HL45;12152;1
SO46124;1;02/05/2020;HL44;20447;1
SO46125;1;03/05/2020;HL43;11956;1
SO46127;1;03/05/2020;HL60;14895;1
SO46128;1;03/05/2020;HL47;14945;1
SO46129;1;03/05/2020;HL46;20420;1
SO46130;1;04/05/2020;HL44;12171;1
SO46131;1;04/05/2020;HL45;11954;1
SO46132;1;04/05/2020;HL47;23865;1
SO46133;1;04/05/2020;HL45;12105;1
SO46134;1;04/05/2020;HL45;20259;1
SO46135;1;04/05/2020;HL46;20416;1
SO46136;1;04/05/2020;HL45;20426;1
SO46137;1;04/05/2020;HL46;20600;1
SO46138;1;04/05/2020;HL44;13405;1
SO46139;1;04/05/2020;HL68;11977;1
SO46140;1;04/05/2020;HL71;11991;1
SO46142;1;05/05/2020;HL44;24310;1
SO46143;1;05/05/2020;HL68;26090;1
SO46144;1;05/05/2020;HL71;26094;1
SO46146;1;06/05/2020;HL66;11421;1
SO46147;1;06/05/2020;HL53;19476;1
SO46148;1;06/05/2020;HL43;12052;1
SO46149;1;06/05/2020;HL44;12120;1
SO46150;1;06/05/2020;HL61;20569;1
SO46151;1;06/05/2020;HL72;26082;1
SO46153;1;06/05/2020;HL55;25928;1
SO46154;1;06/05/2020;HL70;11989;1
SO46155;1;07/05/2020;HL43;12076;1
SO46156;1;07/05/2020;HL47;12118;1
SO46157;1;07/05/2020;HL66;26056;1
SO46158;1;07/05/2020;HL53;25926;1
SO46159;1;07/05/2020;HL72;11996;1
SO46160;1;08/05/2020;HL72;11412;1
SO46161;1;08/05/2020;HL44;12819;1
SO46162;1;08/05/2020;HL46;12163;1
SO46163;1;08/05/2020;HL45;12042;1
SO46164;1;08/05/2020;HL45;12079;1
SO46165;1;08/05/2020;HL43;12141;1
SO46166;1;08/05/2020;HL46;15657;1
SO46167;1;08/05/2020;HL68;11997;1
SO46168;1;08/05/2020;HL60;25936;1
SO46169;1;08/05/2020;HL46;12094;1
SO46170;1;09/05/2020;HL45;12156;1
SO46171;1;09/05/2020;HL43;24342;1
SO46172;1;09/05/2020;HL43;12030;1
SO46173;1;09/05/2020;HL44;20283;1
SO46174;1;09/05/2020;HL44;20608;1
SO46175;1;09/05/2020;HL70;12003;1
SO46176;1;10/05/2020;HL70;11491;1
SO46177;1;10/05/2020;HL45;12102;1
SO46178;1;10/05/2020;HL60;25937;1
SO46179;1;11/05/2020;HL46;11983;1
SO46180;1;11/05/2020;HL43;12084;1
SO46181;1;11/05/2020;HL69;12004;1
SO46182;1;11/05/2020;HL67;11995;1
SO46183;1;12/05/2020;HL72;28492;1
SO46185;1;12/05/2020;HL47;15632;1
SO46186;1;12/05/2020;HL43;12041;1
SO46187;1;12/05/2020;HL46;24235;1
SO46188;1;12/05/2020;HL43;20430;1
SO46189;1;12/05/2020;HL45;20606;1
SO46190;1;12/05/2020;HL45;15653;1
SO46191;1;12/05/2020;HL43;14956;1
SO46192;1;13/05/2020;HL47;12830;1
SO46193;1;13/05/2020;HL64;18634;1
SO46194;1;13/05/2020;HL46;11939;1
SO46195;1;13/05/2020;HL47;12027;1
SO46196;1;13/05/2020;HL43;12109;1
SO46197;1;13/05/2020;HL68;26061;1
SO46198;1;13/05/2020;HL65;26089;1
SO46199;1;13/05/2020;HL47;20256;1
SO46200;1;13/05/2020;HL43;20260;1
SO46201;1;13/05/2020;HL47;20610;1
SO46202;1;13/05/2020;HL53;25935;1
SO46203;1;13/05/2020;HL67;11999;1
SO46204;1;13/05/2020;HL69;11988;1
SO46205;1;14/05/2020;HL46;12162;1
SO46206;1;14/05/2020;HL69;20023;1
SO46207;1;14/05/2020;HL69;26091;1
SO46208;1;14/05/2020;HL44;20284;1
SO46209;1;14/05/2020;HL45;12849;1
SO46210;1;14/05/2020;HL46;12866;1
SO46211;1;15/05/2020;HL57;18163;1
SO46212;1;15/05/2020;HL45;12173;1
SO46213;1;15/05/2020;HL47;12050;1
SO46214;1;15/05/2020;HL44;12072;1
SO46215;1;15/05/2020;HL43;20429;1
SO46216;1;15/05/2020;HL47;20456;1
SO46217;1;15/05/2020;HL47;20614;1
SO46218;1;16/05/2020;HL46;12820;1
SO46219;1;16/05/2020;HL46;24332;1
SO46220;1;16/05/2020;HL46;24344;1
SO46221;1;16/05/2020;HL47;23866;1
SO46222;1;16/05/2020;HL61;14891;1
SO46223;1;16/05/2020;HL56;14892;1
SO46224;1;16/05/2020;HL57;14902;1
SO46225;1;16/05/2020;HL46;20261;1
SO46226;1;16/05/2020;HL46;13263;1
SO46227;1;16/05/2020;HL72;11990;1
SO46228;1;16/05/2020;HL70;11993;1
SO46229;1;17/05/2020;HL65;11395;1
SO46230;1;17/05/2020;HL65;11493;1
SO46231;1;17/05/2020;HL43;12016;1
SO46232;1;17/05/2020;HL44;12058;1
SO46233;1;17/05/2020;HL47;23867;1
SO46234;1;17/05/2020;HL45;12110;1
SO46235;1;17/05/2020;HL45;12151;1
SO46236;1;17/05/2020;HL71;12001;1
SO46237;1;17/05/2020;HL45;12843;1
SO46238;1;18/05/2020;HL44;14838;1
SO46239;1;18/05/2020;HL45;14927;1
SO46240;1;18/05/2020;HL47;23868;1
SO46241;1;18/05/2020;HL66;20034;1
SO46242;1;18/05/2020;HL47;20423;1
SO46243;1;18/05/2020;HL44;20613;1
SO46244;1;18/05/2020;HL43;13504;1
SO46245;1;18/05/2020;HL47;14967;1
SO46246;1;19/05/2020;HL47;12143;1
SO46247;1;19/05/2020;HL60;14882;1
SO46248;1;19/05/2020;HL55;14896;1
SO46249;1;19/05/2020;HL68;12000;1
SO46250;1;19/05/2020;HL46;14940;1
SO46251;1;19/05/2020;HL71;11998;1
SO46252;1;20/05/2020;HL46;14939;1
SO46253;1;20/05/2020;HL44;12082;1
SO46254;1;20/05/2020;HL43;12096;1
SO46255;1;20/05/2020;HL45;20451;1
SO46256;1;20/05/2020;HL47;15652;1
SO46257;1;20/05/2020;HL67;11992;1
SO46258;1;21/05/2020;HL46;12160;1
SO46259;1;21/05/2020;HL46;12025;1
SO46260;1;21/05/2020;HL43;12108;1
SO46261;1;21/05/2020;HL69;26075;1
SO46262;1;21/05/2020;HL46;20445;1
SO46263;1;21/05/2020;HL43;12834;1
SO46264;1;22/05/2020;HL71;28491;1
SO46265;1;22/05/2020;HL45;11934;1
SO46266;1;22/05/2020;HL47;20425;1
SO46267;1;22/05/2020;HL47;20448;1
SO46268;1;22/05/2020;HL44;20615;1
SO46270;1;23/05/2020;HL45;24309;1
SO46271;1;23/05/2020;HL46;12172;1
SO46272;1;23/05/2020;HL44;12116;1
SO46273;1;23/05/2020;HL72;26060;1
SO46274;1;23/05/2020;HL71;26070;1
SO46275;1;23/05/2020;HL46;20450;1
SO46276;1;23/05/2020;HL44;20612;1
SO46277;1;24/05/2020;HL54;19482;1
SO46278;1;24/05/2020;HL56;19496;1
SO46279;1;24/05/2020;HL45;12155;1
SO46280;1;24/05/2020;HL44;12121;1
SO46281;1;24/05/2020;HL68;26057;1
SO46282;1;24/05/2020;HL66;26058;1
SO46283;1;24/05/2020;HL72;26093;1
SO46285;1;24/05/2020;HL67;12005;1
SO46286;1;25/05/2020;HL62;18175;1
SO46287;1;25/05/2020;HL45;12026;1
SO46288;1;25/05/2020;HL44;12059;1
SO46289;1;25/05/2020;HL46;12075;1
SO46290;1;25/05/2020;HL72;26066;1
SO46291;1;25/05/2020;HL46;20258;1
SO46292;1;25/05/2020;HL46;20418;1
SO46293;1;25/05/2020;HL44;14951;1
SO46294;1;25/05/2020;HL66;11986;1
SO46296;1;26/05/2020;HL47;12170;1
SO46297;1;26/05/2020;HL46;12033;1
SO46298;1;26/05/2020;HL47;12071;1
SO46299;1;26/05/2020;HL47;20264;1
SO46300;1;26/05/2020;HL47;20452;1
SO46301;1;27/05/2020;HL46;12817;1
SO46302;1;27/05/2020;HL43;12083;1
SO46303;1;27/05/2020;HL63;25922;1
SO46304;1;27/05/2020;HL71;12002;1
SO46305;1;27/05/2020;HL44;14952;1
SO46306;1;28/05/2020;HL44;12164;1
SO46307;1;28/05/2020;HL47;20427;1
SO46308;1;28/05/2020;HL43;20609;1
SO46309;1;28/05/2020;HL71;11994;1
SO46310;1;28/05/2020;HL61;25938;1
SO46311;1;29/05/2020;HL47;12841;1
SO46312;1;30/05/2020;HL47;12153;1
SO46313;1;30/05/2020;HL46;12078;1
SO46314;1;30/05/2020;HL45;12112;1
SO46315;1;30/05/2020;HL44;12142;1
SO46316;1;30/05/2020;HL72;26083;1
SO46317;1;30/05/2020;HL60;14884;1
SO46318;1;30/05/2020;HL45;20444;1
SO46319;1;31/05/2020;HL44;12103;1
SO46320;1;31/05/2020;HL72;26084;1
SO46321;1;31/05/2020;HL58;14894;1
SO46390;1;01/06/2020;HL46;12440;1
SO46391;1;01/06/2020;HL45;20995;1
SO46392;1;01/06/2020;HL46;13537;1
SO46393;1;01/06/2020;HL47;15695;1
SO46394;1;02/06/2020;HL47;15055;1
SO46395;1;02/06/2020;HL67;11496;1
SO46396;1;02/06/2020;HL44;12442;1
SO46397;1;02/06/2020;HL57;27014;1
SO46398;1;02/06/2020;HL44;20992;1
SO46399;1;02/06/2020;HL47;20820;1
SO46400;1;02/06/2020;HL47;20987;1
SO46401;1;02/06/2020;HL43;20993;1
SO46402;1;02/06/2020;HL46;20616;1
SO46403;1;02/06/2020;HL47;14990;1
SO46404;1;02/06/2020;HL45;15692;1
SO46405;1;02/06/2020;HL43;20994;1
SO46406;1;03/06/2020;HL45;12779;1
SO46407;1;03/06/2020;HL64;27026;1
SO46408;1;03/06/2020;HL72;12011;1
SO46409;1;04/06/2020;HL46;15073;1
SO46411;1;04/06/2020;HL47;24661;1
SO46412;1;04/06/2020;HL44;24493;1
SO46413;1;04/06/2020;HL67;20075;1
SO46414;1;04/06/2020;HL62;15006;1
SO46415;1;04/06/2020;HL43;20819;1
SO46416;1;05/06/2020;HL46;12181;1
SO46417;1;05/06/2020;HL47;12441;1
SO46418;1;05/06/2020;HL45;20988;1
SO46419;1;05/06/2020;HL65;12021;1
SO46420;1;05/06/2020;HL46;13511;1
SO46421;1;05/06/2020;HL61;25949;1
SO46422;1;06/06/2020;HL44;12884;1
SO46423;1;06/06/2020;HL46;12362;1
SO46424;1;06/06/2020;HL45;12435;1
SO46425;1;06/06/2020;HL46;24496;1
SO46426;1;06/06/2020;HL65;26107;1
SO46427;1;06/06/2020;HL71;20182;1
SO46428;1;06/06/2020;HL44;20629;1
SO46429;1;07/06/2020;HL66;11428;1
SO46430;1;07/06/2020;HL47;13564;1
SO46431;1;07/06/2020;HL43;12901;1
SO46432;1;07/06/2020;HL64;15016;1
SO46433;1;07/06/2020;HL45;20991;1
SO46434;1;07/06/2020;HL46;20996;1
SO46435;1;07/06/2020;HL69;12251;1
SO46436;1;07/06/2020;HL68;12337;1
SO46437;1;08/06/2020;HL46;15054;1
SO46438;1;08/06/2020;HL46;12174;1
SO46439;1;08/06/2020;HL46;20817;1
SO46440;1;08/06/2020;HL45;20621;1
SO46441;1;08/06/2020;HL45;15661;1
SO46442;1;08/06/2020;HL47;14997;1
SO46443;1;08/06/2020;HL47;15662;1
SO46444;1;08/06/2020;HL72;12246;1
SO46445;1;09/06/2020;HL45;12772;1
SO46446;1;09/06/2020;HL45;12777;1
SO46447;1;09/06/2020;HL45;20984;1
SO46448;1;09/06/2020;HL65;12250;1
SO46449;1;09/06/2020;HL66;12007;1
SO46450;1;10/06/2020;HL47;12446;1
SO46451;1;10/06/2020;HL43;12709;1
SO46452;1;10/06/2020;HL70;26112;1
SO46453;1;10/06/2020;HL46;20626;1
SO46454;1;10/06/2020;HL43;20812;1
SO46455;1;10/06/2020;HL47;15669;1
SO46456;1;10/06/2020;HL67;12014;1
SO46457;1;10/06/2020;HL55;25947;1
SO46458;1;11/06/2020;HL43;12771;1
SO46459;1;11/06/2020;HL46;12190;1
SO46460;1;11/06/2020;HL45;12438;1
SO46461;1;11/06/2020;HL44;20821;1
SO46462;1;11/06/2020;HL66;12013;1
SO46463;1;12/06/2020;HL69;11423;1
SO46464;1;12/06/2020;HL43;12885;1
SO46465;1;12/06/2020;HL44;12898;1
SO46466;1;12/06/2020;HL44;12915;1
SO46467;1;12/06/2020;HL47;12180;1
SO46468;1;12/06/2020;HL44;24431;1
SO46469;1;12/06/2020;HL59;19033;1
SO46470;1;12/06/2020;HL54;14915;1
SO46471;1;12/06/2020;HL43;14979;1
SO46472;1;12/06/2020;HL65;12248;1
SO46473;1;12/06/2020;HL44;14969;1
SO46474;1;12/06/2020;HL64;25944;1
SO46475;1;13/06/2020;HL54;20575;1
SO46476;1;13/06/2020;HL71;26110;1
SO46477;1;13/06/2020;HL67;12009;1
SO46478;1;13/06/2020;HL56;25939;1
SO46479;1;14/06/2020;HL43;12768;1
SO46480;1;14/06/2020;HL68;26114;1
SO46481;1;14/06/2020;HL46;20623;1
SO46482;1;14/06/2020;HL67;12245;1
SO46483;1;15/06/2020;HL45;12883;1
SO46484;1;15/06/2020;HL45;12437;1
SO46485;1;15/06/2020;HL46;12755;1
SO46486;1;15/06/2020;HL59;19901;1
SO46487;1;15/06/2020;HL62;14913;1
SO46488;1;15/06/2020;HL45;20628;1
SO46489;1;16/06/2020;HL46;24666;1
SO46490;1;16/06/2020;HL46;12189;1
SO46491;1;17/06/2020;HL47;24759;1
SO46492;1;17/06/2020;HL45;12198;1
SO46493;1;17/06/2020;HL57;15023;1
SO46494;1;17/06/2020;HL46;20983;1
SO46495;1;17/06/2020;HL44;20989;1
SO46496;1;17/06/2020;HL45;20627;1
SO46497;1;18/06/2020;HL43;13558;1
SO46498;1;18/06/2020;HL46;12881;1
SO46499;1;18/06/2020;HL43;12179;1
SO46500;1;18/06/2020;HL47;12208;1
SO46501;1;18/06/2020;HL57;19518;1
SO46502;1;18/06/2020;HL57;19051;1
SO46503;1;18/06/2020;HL43;12764;1
SO46504;1;18/06/2020;HL64;15005;1
SO46505;1;18/06/2020;HL68;12241;1
SO46506;1;18/06/2020;HL70;12242;1
SO46507;1;18/06/2020;HL53;25941;1
SO46508;1;19/06/2020;HL70;28504;1
SO46509;1;19/06/2020;HL43;12886;1
SO46510;1;19/06/2020;HL44;24386;1
SO46511;1;19/06/2020;HL46;24392;1
SO46512;1;19/06/2020;HL44;12209;1
SO46513;1;19/06/2020;HL46;24418;1
SO46514;1;19/06/2020;HL64;19028;1
SO46515;1;19/06/2020;HL63;19904;1
SO46516;1;19/06/2020;HL72;26116;1
SO46517;1;19/06/2020;HL46;20624;1
SO46518;1;19/06/2020;HL47;20814;1
SO46519;1;19/06/2020;HL43;15660;1
SO46520;1;19/06/2020;HL45;24491;1
SO46521;1;20/06/2020;HL43;12770;1
SO46522;1;20/06/2020;HL45;12882;1
SO46523;1;20/06/2020;HL46;12756;1
SO46524;1;20/06/2020;HL72;26111;1
SO46525;1;20/06/2020;HL47;20816;1
SO46526;1;20/06/2020;HL68;12253;1
SO46527;1;20/06/2020;HL60;25940;1
SO46528;1;21/06/2020;HL44;15063;1
SO46529;1;21/06/2020;HL47;12784;1
SO46530;1;21/06/2020;HL46;24671;1
SO46531;1;21/06/2020;HL43;12423;1
SO46532;1;21/06/2020;HL62;19041;1
SO46533;1;21/06/2020;HL69;26106;1
SO46534;1;21/06/2020;HL45;20620;1
SO46535;1;21/06/2020;HL43;20815;1
SO46536;1;21/06/2020;HL44;13556;1
SO46537;1;22/06/2020;HL65;11427;1
SO46538;1;22/06/2020;HL43;12774;1
SO46539;1;22/06/2020;HL47;12200;1
SO46540;1;22/06/2020;HL47;20822;1
SO46541;1;22/06/2020;HL43;20617;1
SO46542;1;23/06/2020;HL68;11431;1
SO46543;1;23/06/2020;HL66;11549;1
SO46544;1;23/06/2020;HL44;12766;1
SO46545;1;23/06/2020;HL43;24646;1
SO46546;1;23/06/2020;HL43;12780;1
SO46547;1;23/06/2020;HL46;12917;1
SO46548;1;23/06/2020;HL43;12418;1
SO46549;1;23/06/2020;HL46;12452;1
SO46550;1;23/06/2020;HL71;26097;1
SO46551;1;23/06/2020;HL58;14914;1
SO46552;1;23/06/2020;HL57;15017;1
SO46553;1;23/06/2020;HL45;20985;1
SO46554;1;23/06/2020;HL46;20990;1
SO46555;1;23/06/2020;HL72;12010;1
SO46556;1;23/06/2020;HL56;25948;1
SO46557;1;24/06/2020;HL43;12904;1
SO46558;1;24/06/2020;HL47;12184;1
SO46559;1;24/06/2020;HL43;12762;1
SO46560;1;24/06/2020;HL65;26096;1
SO46561;1;24/06/2020;HL45;20625;1
SO46562;1;24/06/2020;HL44;14978;1
SO46563;1;24/06/2020;HL53;25945;1
SO46565;1;25/06/2020;HL44;12769;1
SO46566;1;25/06/2020;HL44;12789;1
SO46567;1;25/06/2020;HL46;12707;1
SO46568;1;25/06/2020;HL45;12761;1
SO46569;1;26/06/2020;HL45;12450;1
SO46570;1;26/06/2020;HL46;13536;1
SO46571;1;26/06/2020;HL46;15668;1
SO46572;1;26/06/2020;HL47;13552;1
SO46573;1;26/06/2020;HL47;13555;1
SO46574;1;26/06/2020;HL69;12243;1
SO46575;1;26/06/2020;HL72;12338;1
SO46576;1;27/06/2020;HL43;24757;1
SO46577;1;27/06/2020;HL44;12913;1
SO46578;1;27/06/2020;HL47;12178;1
SO46579;1;27/06/2020;HL44;12186;1
SO46580;1;27/06/2020;HL43;12187;1
SO46581;1;27/06/2020;HL47;12188;1
SO46582;1;27/06/2020;HL47;12207;1
SO46583;1;27/06/2020;HL43;20622;1
SO46584;1;27/06/2020;HL69;12252;1
SO46585;1;28/06/2020;HL47;15050;1
SO46586;1;28/06/2020;HL46;12364;1
SO46587;1;28/06/2020;HL47;12448;1
SO46588;1;28/06/2020;HL72;20035;1
SO46589;1;28/06/2020;HL56;25946;1
SO46590;1;29/06/2020;HL45;24501;1
SO46591;1;29/06/2020;HL43;12773;1
SO46592;1;29/06/2020;HL46;24664;1
SO46593;1;29/06/2020;HL47;12912;1
SO46594;1;29/06/2020;HL47;20818;1
SO46595;1;29/06/2020;HL45;15691;1
SO46596;1;29/06/2020;HL70;12037;1
SO46597;1;29/06/2020;HL69;12039;1
SO46598;1;30/06/2020;HL44;15080;1
SO46599;1;30/06/2020;HL43;12206;1
SO46600;1;30/06/2020;HL60;19027;1
SO46601;1;30/06/2020;HL66;26098;1
SO46602;1;30/06/2020;HL45;20823;1
SO46603;1;30/06/2020;HL66;12240;1
SO46676;1;01/07/2020;HL93;18047;1
SO46677;1;01/07/2020;HL86;15460;1
SO46678;1;01/07/2020;HL58;19930;1
SO46679;1;01/07/2020;HL87;13062;1
SO46680;1;01/07/2020;HL86;21193;1
SO46681;1;01/07/2020;HL78;12349;1
SO46682;1;01/07/2020;HL76;12355;1
SO46683;1;01/07/2020;HL74;12571;1
SO46684;1;02/07/2020;HL91;18125;1
SO46685;1;02/07/2020;HL89;12947;1
SO46686;1;02/07/2020;HL55;20577;1
SO46687;1;03/07/2020;HL90;15457;1
SO46688;1;03/07/2020;HL84;12929;1
SO46689;1;03/07/2020;HL84;13032;1
SO46690;1;03/07/2020;HL83;13039;1
SO46691;1;03/07/2020;HL83;13142;1
SO46692;1;03/07/2020;HL84;13208;1
SO46693;1;03/07/2020;HL87;13210;1
SO46694;1;03/07/2020;HL87;13220;1
SO46695;1;03/07/2020;HL76;20208;1
SO46696;1;03/07/2020;HL85;21166;1
SO46697;1;03/07/2020;HL86;21173;1
SO46698;1;03/07/2020;HL89;21206;1
SO46699;1;03/07/2020;HL57;25961;1
SO46700;1;04/07/2020;HL91;16942;1
SO46701;1;04/07/2020;HL88;15114;1
SO46702;1;04/07/2020;HL84;15116;1
SO46703;1;04/07/2020;HL61;20576;1
SO46704;1;04/07/2020;HL85;13059;1
SO46705;1;04/07/2020;HL85;13085;1
SO46706;1;04/07/2020;HL73;20186;1
SO46707;1;04/07/2020;HL61;15199;1
SO46708;1;04/07/2020;HL89;21200;1
SO46709;1;05/07/2020;HL94;19172;1
SO46710;1;05/07/2020;HL75;11484;1
SO46711;1;05/07/2020;HL84;13592;1
SO46712;1;05/07/2020;HL87;13779;1
SO46713;1;05/07/2020;HL86;24778;1
SO46714;1;05/07/2020;HL83;13093;1
SO46715;1;05/07/2020;HL88;24976;1
SO46716;1;05/07/2020;HL88;25046;1
