Id_Venda;Data_Venda;ID_Cliente;ID_Loja
SO46181;11/05/2020;11983;289
SO46182;11/05/2020;12084;85
SO46183;12/05/2020;28492;107
SO46185;12/05/2020;24235;78
SO46186;12/05/2020;15632;187
SO46187;12/05/2020;15653;147
SO46188;12/05/2020;20606;102
SO46189;12/05/2020;14956;289
SO46190;12/05/2020;20430;55
SO46191;12/05/2020;12041;2
SO46192;13/05/2020;25935;89
SO46193;13/05/2020;26061;15
SO46194;13/05/2020;11999;108
SO46195;13/05/2020;11988;157
SO46196;13/05/2020;26089;143
SO46197;13/05/2020;18634;64
SO46198;13/05/2020;11939;68
SO46199;13/05/2020;12027;119
SO46200;13/05/2020;20256;77
SO46201;13/05/2020;20610;170
SO46202;13/05/2020;12830;176
SO46203;13/05/2020;20260;58
SO46204;13/05/2020;12109;94
SO46205;14/05/2020;26091;46
SO46206;14/05/2020;20023;188
SO46207;14/05/2020;20284;176
SO46208;14/05/2020;12866;105
SO46209;14/05/2020;12162;111
SO46210;14/05/2020;12849;198
SO46211;15/05/2020;18163;148
SO46212;15/05/2020;12072;134
SO46213;15/05/2020;12050;83
SO46214;15/05/2020;20456;120
SO46215;15/05/2020;20614;146
SO46216;15/05/2020;12173;60
SO46217;15/05/2020;20429;84
SO46218;16/05/2020;14902;70
SO46219;16/05/2020;11990;11
SO46220;16/05/2020;14891;8
SO46221;16/05/2020;11993;73
SO46222;16/05/2020;14892;19
SO46223;16/05/2020;24332;31
SO46224;16/05/2020;12820;26
SO46225;16/05/2020;13263;157
SO46226;16/05/2020;20261;96
SO46227;16/05/2020;24344;168
SO46228;16/05/2020;23866;54
SO46229;17/05/2020;11395;30
SO46230;17/05/2020;11493;127
SO46231;17/05/2020;12001;59
SO46232;17/05/2020;12058;177
SO46233;17/05/2020;23867;17
SO46234;17/05/2020;12110;165
SO46235;17/05/2020;12151;166
SO46236;17/05/2020;12843;180
SO46237;17/05/2020;12016;84
SO46238;18/05/2020;20034;145
SO46239;18/05/2020;14838;161
SO46240;18/05/2020;20613;130
SO46241;18/05/2020;23868;157
SO46242;18/05/2020;20423;15
SO46243;18/05/2020;14967;153
SO46244;18/05/2020;14927;91
SO46245;18/05/2020;13504;22
SO46246;19/05/2020;12000;199
SO46247;19/05/2020;14940;199
SO46248;19/05/2020;11998;308
SO46249;19/05/2020;14882;308
SO46250;19/05/2020;12143;308
SO46251;19/05/2020;14896;30
SO46252;20/05/2020;20451;200
SO46253;20/05/2020;12082;200
SO46254;20/05/2020;11992;200
SO46255;20/05/2020;15652;308
SO46256;20/05/2020;12096;308
SO46257;20/05/2020;14939;308
SO46258;21/05/2020;20445;200
SO46259;21/05/2020;12160;200
SO46260;21/05/2020;12108;200
SO46261;21/05/2020;26075;265
SO46262;21/05/2020;12025;256
SO46263;21/05/2020;12834;301
SO46264;22/05/2020;28491;298
SO46265;22/05/2020;20615;292
SO46266;22/05/2020;20448;269
SO46267;22/05/2020;20425;293
SO46268;22/05/2020;11934;299
SO46270;23/05/2020;26070;298
SO46271;23/05/2020;26060;253
SO46272;23/05/2020;12116;264
SO46273;23/05/2020;20612;268
SO46274;23/05/2020;12172;293
SO46275;23/05/2020;20450;301
SO46276;23/05/2020;24309;299
SO46277;24/05/2020;19482;257
SO46278;24/05/2020;26057;301
SO46279;24/05/2020;19496;270
SO46280;24/05/2020;26058;294
SO46281;24/05/2020;12005;272
SO46282;24/05/2020;26093;297
SO46283;24/05/2020;12121;277
SO46285;24/05/2020;12155;270
SO46286;25/05/2020;12075;307
SO46287;25/05/2020;18175;307
SO46288;25/05/2020;26066;307
SO46289;25/05/2020;12059;307
SO46290;25/05/2020;20418;307
SO46291;25/05/2020;20258;310
SO46292;25/05/2020;14951;310
SO46293;25/05/2020;12026;310
SO46294;25/05/2020;11986;310
SO46296;26/05/2020;20264;310
SO46297;26/05/2020;12033;217
SO46298;26/05/2020;20452;230
SO46299;26/05/2020;12071;220
SO46300;26/05/2020;12170;245
SO46301;27/05/2020;12002;235
SO46302;27/05/2020;25922;246
SO46303;27/05/2020;14952;234
SO46304;27/05/2020;12817;210
SO46305;27/05/2020;12083;210
SO46306;28/05/2020;12164;309
SO46307;28/05/2020;11994;211
SO46308;28/05/2020;25938;213
SO46309;28/05/2020;20427;248
SO46310;28/05/2020;20609;208
SO46311;29/05/2020;12841;309
SO46312;30/05/2020;12112;306
SO46313;30/05/2020;20444;306
SO46314;30/05/2020;12142;306
SO46315;30/05/2020;12078;306
SO46316;30/05/2020;12153;306
SO46317;30/05/2020;14884;306
SO46318;30/05/2020;26083;309
SO46319;31/05/2020;14894;200
SO46320;31/05/2020;26084;129
SO46321;31/05/2020;12103;99
SO46390;01/06/2020;20995;199
SO46391;01/06/2020;13537;307
SO46392;01/06/2020;12440;310
SO46393;01/06/2020;15695;173
SO46394;02/06/2020;14990;200
SO46395;02/06/2020;15055;200
SO46396;02/06/2020;20987;199
SO46397;02/06/2020;20993;199
SO46398;02/06/2020;20616;306
SO46399;02/06/2020;20820;310
SO46400;02/06/2020;11496;17
SO46401;02/06/2020;27014;288
SO46402;02/06/2020;12442;213
SO46403;02/06/2020;20992;176
SO46404;02/06/2020;15692;261
SO46405;02/06/2020;20994;95
SO46406;03/06/2020;12779;307
SO46407;03/06/2020;12011;309
SO46408;03/06/2020;27026;276
SO46409;04/06/2020;15073;199
SO46411;04/06/2020;20075;306
SO46412;04/06/2020;15006;306
SO46413;04/06/2020;24661;306
SO46414;04/06/2020;24493;306
SO46415;04/06/2020;20819;309
SO46416;05/06/2020;20988;199
SO46417;05/06/2020;25949;199
SO46418;05/06/2020;13511;306
SO46419;05/06/2020;12441;306
SO46420;05/06/2020;12021;128
SO46421;05/06/2020;12181;238
SO46422;06/06/2020;12362;200
SO46423;06/06/2020;26107;306
SO46424;06/06/2020;24496;306
SO46425;06/06/2020;20182;204
SO46426;06/06/2020;20629;202
SO46427;06/06/2020;12884;261
SO46428;06/06/2020;12435;215
SO46429;07/06/2020;15016;200
SO46430;07/06/2020;11428;200
SO46431;07/06/2020;12337;307
SO46432;07/06/2020;12251;307
SO46433;07/06/2020;20991;308
SO46434;07/06/2020;20996;308
SO46435;07/06/2020;12901;310
SO46436;07/06/2020;13564;310
SO46437;08/06/2020;14997;307
SO46438;08/06/2020;15661;307
SO46439;08/06/2020;12174;307
SO46440;08/06/2020;20817;307
SO46441;08/06/2020;15662;310
SO46442;08/06/2020;20621;310
SO46443;08/06/2020;15054;310
SO46444;08/06/2020;12246;275
SO46445;09/06/2020;12250;278
SO46446;09/06/2020;12007;251
SO46447;09/06/2020;12772;301
SO46448;09/06/2020;12777;276
SO46449;09/06/2020;20984;253
SO46450;10/06/2020;12014;276
SO46451;10/06/2020;26112;301
SO46452;10/06/2020;25947;113
SO46453;10/06/2020;20626;259
SO46454;10/06/2020;12446;253
SO46455;10/06/2020;15669;122
SO46456;10/06/2020;12709;296
SO46457;10/06/2020;20812;57
SO46458;11/06/2020;12013;68
SO46459;11/06/2020;20821;288
SO46460;11/06/2020;12190;1
SO46461;11/06/2020;12438;182
SO46462;11/06/2020;12771;1
SO46463;12/06/2020;12248;185
SO46464;12/06/2020;11423;74
SO46465;12/06/2020;14915;128
SO46466;12/06/2020;19033;36
SO46467;12/06/2020;25944;34
SO46468;12/06/2020;24431;182
SO46469;12/06/2020;14969;288
SO46470;12/06/2020;12915;57
SO46471;12/06/2020;12898;57
SO46472;12/06/2020;12180;172
SO46473;12/06/2020;12885;5
SO46474;12/06/2020;14979;111
SO46475;13/06/2020;12009;128
SO46476;13/06/2020;26110;164
SO46477;13/06/2020;20575;128
SO46478;13/06/2020;25939;113
SO46479;14/06/2020;20623;199
SO46480;14/06/2020;12245;68
SO46481;14/06/2020;26114;136
SO46482;14/06/2020;12768;50
SO46483;15/06/2020;12755;199
SO46484;15/06/2020;14913;199
SO46485;15/06/2020;12437;199
SO46486;15/06/2020;20628;308
SO46487;15/06/2020;19901;308
SO46488;15/06/2020;12883;308
SO46489;16/06/2020;24666;200
SO46490;16/06/2020;12189;200
SO46491;17/06/2020;24759;200
SO46492;17/06/2020;20989;200
SO46493;17/06/2020;15023;200
SO46494;17/06/2020;20983;49
SO46495;17/06/2020;12198;162
SO46496;17/06/2020;20627;21
SO46497;18/06/2020;15005;69
SO46498;18/06/2020;19518;78
SO46499;18/06/2020;12242;54
SO46500;18/06/2020;12241;62
SO46501;18/06/2020;25941;86
SO46502;18/06/2020;19051;283
SO46503;18/06/2020;12881;77
SO46504;18/06/2020;12208;27
SO46505;18/06/2020;12764;148
SO46506;18/06/2020;12179;167
SO46507;18/06/2020;13558;9
SO46508;19/06/2020;26116;91
SO46509;19/06/2020;19028;129
SO46510;19/06/2020;19904;19
SO46511;19/06/2020;28504;46
SO46512;19/06/2020;24386;8
SO46513;19/06/2020;12209;146
SO46514;19/06/2020;24418;21
SO46515;19/06/2020;20624;153
SO46516;19/06/2020;24392;38
SO46517;19/06/2020;20814;28
SO46518;19/06/2020;24491;286
SO46519;19/06/2020;15660;58
SO46520;19/06/2020;12886;139
SO46521;20/06/2020;25940;284
SO46522;20/06/2020;12253;151
SO46523;20/06/2020;26111;102
SO46524;20/06/2020;12756;171
SO46525;20/06/2020;20816;62
SO46526;20/06/2020;12882;116
SO46527;20/06/2020;12770;16
SO46528;21/06/2020;19041;157
SO46529;21/06/2020;26106;35
SO46530;21/06/2020;13556;288
SO46531;21/06/2020;15063;59
SO46532;21/06/2020;24671;175
SO46533;21/06/2020;12784;282
SO46534;21/06/2020;20620;186
SO46535;21/06/2020;12423;137
SO46536;21/06/2020;20815;99
SO46537;22/06/2020;11427;92
SO46538;22/06/2020;12200;181
SO46539;22/06/2020;20822;151
SO46540;22/06/2020;20617;73
SO46541;22/06/2020;12774;44
SO46542;23/06/2020;15017;153
SO46543;23/06/2020;14914;126
SO46544;23/06/2020;11431;115
SO46545;23/06/2020;25948;39
SO46546;23/06/2020;11549;59
SO46547;23/06/2020;12010;149
SO46548;23/06/2020;26097;64
SO46549;23/06/2020;12766;146
SO46550;23/06/2020;20990;183
SO46551;23/06/2020;12452;89
SO46552;23/06/2020;12917;81
SO46553;23/06/2020;20985;99
SO46554;23/06/2020;12780;6
SO46555;23/06/2020;24646;14
SO46556;23/06/2020;12418;75
SO46557;24/06/2020;25945;51
SO46558;24/06/2020;26096;71
SO46559;24/06/2020;14978;191
SO46560;24/06/2020;12184;119
SO46561;24/06/2020;20625;60
SO46562;24/06/2020;12762;92
SO46563;24/06/2020;12904;196
SO46565;25/06/2020;12789;158
SO46566;25/06/2020;12769;39
SO46567;25/06/2020;12707;84
SO46568;25/06/2020;12761;163
SO46569;26/06/2020;12243;152
SO46570;26/06/2020;12338;172
SO46571;26/06/2020;13536;124
SO46572;26/06/2020;15668;147
SO46573;26/06/2020;13555;167
SO46574;26/06/2020;13552;104
SO46575;26/06/2020;12450;142
SO46576;27/06/2020;12252;30
SO46577;27/06/2020;12913;100
SO46578;27/06/2020;12186;103
SO46579;27/06/2020;12188;197
SO46580;27/06/2020;12178;186
SO46581;27/06/2020;12207;193
SO46582;27/06/2020;24757;27
SO46583;27/06/2020;20622;43
SO46584;27/06/2020;12187;129
SO46585;28/06/2020;25946;116
SO46586;28/06/2020;20035;81
SO46587;28/06/2020;12364;173
SO46588;28/06/2020;12448;6
SO46589;28/06/2020;15050;195
SO46590;29/06/2020;12037;135
SO46591;29/06/2020;12039;41
SO46592;29/06/2020;24664;119
SO46593;29/06/2020;12912;130
SO46594;29/06/2020;20818;169
SO46595;29/06/2020;15691;113
SO46596;29/06/2020;24501;4
SO46597;29/06/2020;12773;91
SO46598;30/06/2020;12240;66
SO46599;30/06/2020;26098;163
SO46600;30/06/2020;19027;195
SO46601;30/06/2020;15080;116
SO46602;30/06/2020;20823;13
SO46603;30/06/2020;12206;155
SO46676;01/07/2020;19930;73
SO46677;01/07/2020;13062;20
SO46678;01/07/2020;18047;288
SO46679;01/07/2020;15460;69
SO46680;01/07/2020;21193;194
SO46681;01/07/2020;12571;194
SO46682;01/07/2020;12355;18
SO46683;01/07/2020;12349;119
SO46684;02/07/2020;20577;170
SO46685;02/07/2020;18125;169
SO46686;02/07/2020;12947;63
SO46687;03/07/2020;25961;283
SO46688;03/07/2020;21166;71
SO46689;03/07/2020;13039;139
SO46690;03/07/2020;13142;92
SO46691;03/07/2020;13208;154
SO46692;03/07/2020;13032;44
SO46693;03/07/2020;12929;134
SO46694;03/07/2020;15457;13
SO46695;03/07/2020;13210;21
SO46696;03/07/2020;13220;5
SO46697;03/07/2020;21206;79
SO46698;03/07/2020;21173;103
SO46699;03/07/2020;20208;170
SO46700;04/07/2020;15199;194
SO46701;04/07/2020;20576;157
SO46702;04/07/2020;13085;31
SO46703;04/07/2020;13059;118
SO46704;04/07/2020;15116;20
SO46705;04/07/2020;16942;94
SO46706;04/07/2020;15114;166
SO46707;04/07/2020;21200;190
SO46708;04/07/2020;20186;155
SO46709;05/07/2020;13093;166
SO46710;05/07/2020;25048;108
SO46711;05/07/2020;13592;125
SO46712;05/07/2020;25046;39
SO46713;05/07/2020;24976;92
SO46714;05/07/2020;19172;108
SO46715;05/07/2020;13779;93
SO46716;05/07/2020;24778;21
SO46717;05/07/2020;11484;27
SO46718;05/07/2020;12570;14
SO46719;06/07/2020;26019;92
SO46720;06/07/2020;21002;173
SO46721;06/07/2020;16046;67
SO46722;06/07/2020;12918;29
SO46723;06/07/2020;21191;154
SO46725;06/07/2020;20999;63
SO46726;06/07/2020;17095;158
SO46727;06/07/2020;13667;13
SO46728;06/07/2020;12354;12
SO46729;06/07/2020;11604;109
SO46730;07/07/2020;15100;147
SO46731;07/07/2020;24781;163
SO46732;07/07/2020;13060;51
SO46733;07/07/2020;13992;40
SO46734;07/07/2020;13226;168
SO46735;07/07/2020;15101;120
SO46736;07/07/2020;12346;286
SO46737;07/07/2020;12576;78
SO46738;07/07/2020;12341;33
SO46739;08/07/2020;28766;32
SO46740;08/07/2020;21199;33
SO46741;08/07/2020;12980;100
SO46742;08/07/2020;21183;32
SO46743;08/07/2020;15699;51
SO46744;08/07/2020;20206;107
SO46745;09/07/2020;13057;184
SO46746;09/07/2020;13056;187
SO46747;09/07/2020;12350;71
SO46748;09/07/2020;26252;75
SO46749;09/07/2020;26127;93
SO46750;10/07/2020;25958;187
SO46751;10/07/2020;26023;287
SO46752;10/07/2020;19931;160
SO46753;10/07/2020;21215;24
SO46754;10/07/2020;13993;114
SO46755;10/07/2020;16054;47
SO46756;10/07/2020;12934;77
SO46757;11/07/2020;15191;176
SO46758;11/07/2020;26020;35
SO46759;11/07/2020;19924;283
SO46760;11/07/2020;13063;158
SO46761;11/07/2020;21216;93
SO46762;11/07/2020;13202;130
SO46763;11/07/2020;13986;52
SO46764;11/07/2020;18130;48
SO46765;11/07/2020;16033;125
SO46766;11/07/2020;26174;67
SO46767;11/07/2020;12573;44
SO46768;11/07/2020;26238;31
SO46769;12/07/2020;15357;46
SO46770;12/07/2020;13225;2
SO46771;12/07/2020;13161;184
SO46772;12/07/2020;13068;80
SO46773;12/07/2020;15702;120
SO46774;12/07/2020;13173;176
SO46776;12/07/2020;12356;37
SO46777;13/07/2020;15195;194
SO46778;13/07/2020;19069;6
SO46779;13/07/2020;12942;10
SO46780;13/07/2020;12949;188
SO46781;13/07/2020;13178;132
SO46782;13/07/2020;13190;145
SO46783;13/07/2020;15929;14
SO46784;13/07/2020;12975;76
SO46785;13/07/2020;26201;58
SO46786;13/07/2020;12342;139
SO46787;13/07/2020;11568;22
SO46788;13/07/2020;11610;47
SO46790;14/07/2020;21201;86
SO46791;14/07/2020;13016;117
SO46792;14/07/2020;12930;28
SO46793;14/07/2020;13214;12
SO46794;14/07/2020;13083;105
SO46795;14/07/2020;24977;69
SO46796;14/07/2020;21197;170
SO46797;14/07/2020;26234;287
SO46798;14/07/2020;26247;22
SO46799;15/07/2020;15188;43
SO46800;15/07/2020;13019;169
SO46801;15/07/2020;25094;10
SO46802;15/07/2020;13662;155
SO46803;16/07/2020;19052;47
SO46804;16/07/2020;21195;98
SO46805;16/07/2020;13595;96
SO46806;16/07/2020;13055;158
SO46807;16/07/2020;12339;30
SO46808;16/07/2020;12347;103
SO46809;17/07/2020;13165;199
SO46810;17/07/2020;15622;199
SO46811;17/07/2020;13230;102
SO46812;17/07/2020;21001;87
SO46813;17/07/2020;21211;45
SO46814;17/07/2020;12941;104
SO46815;17/07/2020;13152;155
SO46816;17/07/2020;25093;154
SO46817;17/07/2020;13069;124
SO46818;17/07/2020;13766;180
SO46819;17/07/2020;26121;145
SO46820;18/07/2020;24824;199
SO46821;18/07/2020;12574;199
SO46822;18/07/2020;28510;199
SO46823;18/07/2020;12575;199
SO46824;18/07/2020;15155;199
SO46825;18/07/2020;24608;199
SO46826;18/07/2020;15193;199
SO46827;19/07/2020;13799;199
SO46828;19/07/2020;13066;199
SO46829;19/07/2020;12923;199
SO46830;19/07/2020;24786;199
SO46831;19/07/2020;20188;199
SO46832;19/07/2020;19910;199
SO46834;19/07/2020;13990;199
SO46835;20/07/2020;14003;199
SO46836;20/07/2020;13769;199
SO46837;20/07/2020;21168;199
SO46839;20/07/2020;13174;199
SO46840;20/07/2020;12343;199
SO46841;20/07/2020;15166;199
SO46842;20/07/2020;13058;199
SO46843;20/07/2020;13768;199
SO46844;20/07/2020;24817;308
SO46845;21/07/2020;13575;308
SO46846;21/07/2020;20209;308
SO46847;21/07/2020;24960;308
SO46848;21/07/2020;15194;308
SO46849;21/07/2020;11603;308
SO46850;21/07/2020;13793;308
SO46851;21/07/2020;20997;308
SO46852;21/07/2020;13221;308
SO46853;21/07/2020;21192;308
SO46854;21/07/2020;16201;308
SO46855;22/07/2020;21214;308
SO46856;22/07/2020;13064;308
SO46857;22/07/2020;15117;308
SO46858;22/07/2020;13205;308
SO46859;22/07/2020;21180;308
SO46860;22/07/2020;13067;308
SO46861;22/07/2020;12935;308
SO46862;23/07/2020;13189;200
SO46863;23/07/2020;11575;200
SO46864;23/07/2020;13029;200
SO46865;23/07/2020;12981;200
SO46866;23/07/2020;11550;308
SO46867;23/07/2020;15456;308
SO46868;23/07/2020;16045;308
SO46869;24/07/2020;24606;200
SO46870;24/07/2020;13605;200
SO46871;24/07/2020;21167;200
SO46873;24/07/2020;13800;200
SO46874;24/07/2020;13577;200
SO46875;25/07/2020;15084;200
SO46876;25/07/2020;12572;200
SO46877;25/07/2020;13224;200
SO46878;25/07/2020;26241;200
SO46879;25/07/2020;11470;200
SO46880;25/07/2020;25061;200
SO46881;25/07/2020;12926;200
SO46882;25/07/2020;15167;200
SO46883;25/07/2020;25960;200
SO46884;26/07/2020;26021;267
SO46885;26/07/2020;13565;277
SO46886;26/07/2020;15933;295
SO46887;26/07/2020;28669;260
SO46888;26/07/2020;12340;301
SO46889;27/07/2020;20592;278
SO46890;27/07/2020;15189;302
SO46891;27/07/2020;13086;252
SO46892;27/07/2020;21179;292
SO46893;27/07/2020;12921;256
SO46894;27/07/2020;21205;302
SO46895;27/07/2020;28659;269
SO46896;27/07/2020;19173;260
SO46897;27/07/2020;26183;296
SO46898;27/07/2020;26120;300
SO46899;28/07/2020;13999;270
SO46900;28/07/2020;21000;270
SO46901;28/07/2020;21203;255
SO46902;28/07/2020;21194;293
SO46903;28/07/2020;12353;265
SO46904;29/07/2020;21189;299
SO46905;29/07/2020;13087;269
SO46906;29/07/2020;12950;294
SO46907;29/07/2020;20998;275
SO46908;29/07/2020;16053;277
SO46909;29/07/2020;17080;270
SO46910;30/07/2020;20710;254
SO46911;30/07/2020;15196;272
SO46912;30/07/2020;26022;254
SO46913;30/07/2020;13212;293
SO46914;30/07/2020;24832;281
SO46915;30/07/2020;13177;302
SO46916;30/07/2020;21202;252
SO46917;30/07/2020;26245;267
SO46918;30/07/2020;11481;301
SO46919;30/07/2020;26276;298
SO46920;31/07/2020;13088;277
SO46921;31/07/2020;13176;269
SO46922;31/07/2020;13203;302
SO46923;31/07/2020;21165;252
SO46924;31/07/2020;21169;253
SO46925;31/07/2020;15454;298
SO46926;31/07/2020;12358;265
SO46927;31/07/2020;11609;257
SO46928;31/07/2020;12348;295
SO47068;01/08/2020;20062;302
SO47069;01/08/2020;13246;300
SO47070;01/08/2020;15667;292
SO47071;01/08/2020;25287;257
SO47072;01/08/2020;14017;298
SO47073;01/08/2020;14025;295
SO47074;01/08/2020;26293;254
SO47075;01/08/2020;12588;264
SO47076;01/08/2020;12685;251
SO47077;02/08/2020;15254;295
SO47078;02/08/2020;15203;253
SO47079;02/08/2020;15288;301
SO47080;02/08/2020;21561;277
SO47081;02/08/2020;16329;267
SO47082;02/08/2020;13359;256
SO47083;02/08/2020;13248;275
SO47084;02/08/2020;26302;259
SO47085;03/08/2020;15284;296
SO47087;03/08/2020;13274;268
SO47088;03/08/2020;16311;255
SO47089;03/08/2020;21394;270
SO47090;03/08/2020;13383;296
SO47091;04/08/2020;25095;307
SO47092;04/08/2020;28802;307
SO47093;04/08/2020;26134;307
SO47094;04/08/2020;21257;307
SO47095;04/08/2020;15664;307
SO47097;04/08/2020;13380;307
SO47098;04/08/2020;12667;307
SO47099;04/08/2020;28532;307
SO47100;05/08/2020;13319;307
SO47101;05/08/2020;16260;307
SO47102;05/08/2020;25361;307
SO47103;05/08/2020;13424;307
SO47104;05/08/2020;11612;307
SO47105;05/08/2020;13369;307
SO47106;05/08/2020;13279;307
SO47107;06/08/2020;20318;307
SO47108;06/08/2020;21393;307
SO47109;06/08/2020;11616;307
SO47110;06/08/2020;15255;310
SO47111;06/08/2020;28819;310
SO47112;06/08/2020;28541;310
SO47113;06/08/2020;12586;310
SO47114;06/08/2020;25100;310
SO47115;06/08/2020;13839;310
SO47116;06/08/2020;28850;310
SO47117;06/08/2020;21387;310
SO47118;06/08/2020;24611;310
SO47119;07/08/2020;25408;306
SO47120;07/08/2020;13325;306
SO47121;07/08/2020;13384;306
SO47122;07/08/2020;21258;310
SO47123;07/08/2020;13326;310
SO47124;07/08/2020;14006;310
SO47125;07/08/2020;12677;310
SO47126;07/08/2020;16275;310
SO47127;07/08/2020;13362;310
SO47128;07/08/2020;21556;310
SO47129;07/08/2020;28832;310
SO47130;08/08/2020;13243;306
SO47131;08/08/2020;13357;306
SO47132;08/08/2020;16406;306
SO47133;08/08/2020;13283;306
SO47134;08/08/2020;26296;306
SO47135;08/08/2020;21389;306
SO47136;08/08/2020;27027;306
SO47137;08/08/2020;13348;306
SO47138;09/08/2020;21230;306
SO47139;09/08/2020;26033;306
SO47140;09/08/2020;13238;306
SO47141;09/08/2020;26131;306
SO47142;09/08/2020;21225;306
SO47143;09/08/2020;26290;306
SO47144;09/08/2020;12684;306
SO47145;09/08/2020;16308;306
SO47146;10/08/2020;21259;306
SO47147;10/08/2020;18133;208
SO47148;10/08/2020;13324;246
SO47149;10/08/2020;12669;304
SO47150;11/08/2020;26133;220
SO47151;11/08/2020;26024;245
SO47152;11/08/2020;25363;232
SO47153;11/08/2020;15625;234
SO47154;11/08/2020;28547;239
SO47155;12/08/2020;13801;242
SO47156;12/08/2020;21403;263
SO47157;12/08/2020;25864;222
SO47158;12/08/2020;21408;236
SO47159;12/08/2020;28837;232
SO47160;12/08/2020;21418;232
SO47161;12/08/2020;12671;211
SO47162;12/08/2020;26300;236
SO47163;12/08/2020;26280;205
SO47164;13/08/2020;15649;246
SO47165;13/08/2020;15656;263
SO47166;13/08/2020;13812;204
SO47167;13/08/2020;13419;204
SO47168;13/08/2020;21552;305
SO47169;13/08/2020;21228;214
SO47170;13/08/2020;13286;249
SO47171;13/08/2020;12584;211
SO47172;13/08/2020;12675;224
SO47173;13/08/2020;26281;207
SO47174;13/08/2020;12668;214
SO47175;13/08/2020;12123;241
SO47176;14/08/2020;15200;247
SO47177;14/08/2020;13287;212
SO47178;14/08/2020;13329;250
SO47179;14/08/2020;14022;219
SO47180;14/08/2020;21380;240
SO47181;14/08/2020;14026;221
SO47182;14/08/2020;28848;239
SO47183;14/08/2020;26298;213
SO47184;14/08/2020;11492;248
SO47185;14/08/2020;12133;246
SO47186;15/08/2020;13382;309
SO47187;15/08/2020;25892;309
SO47188;15/08/2020;21218;309
SO47189;15/08/2020;20162;245
SO47190;15/08/2020;19253;235
SO47191;15/08/2020;28818;250
SO47192;15/08/2020;18134;202
SO47193;15/08/2020;13269;201
SO47194;15/08/2020;13806;203
SO47195;15/08/2020;13355;243
SO47196;15/08/2020;16328;303
SO47197;15/08/2020;26286;212
SO47198;16/08/2020;14169;309
SO47199;16/08/2020;26277;309
SO47200;16/08/2020;26285;309
SO47201;16/08/2020;20051;309
SO47202;16/08/2020;13247;309
SO47203;17/08/2020;12580;309
SO47204;17/08/2020;21379;309
SO47205;17/08/2020;15256;309
SO47206;17/08/2020;27043;309
SO47207;17/08/2020;12578;309
SO47208;17/08/2020;26301;309
SO47209;17/08/2020;24609;309
SO47210;17/08/2020;21359;309
SO47211;17/08/2020;25883;309
SO47212;17/08/2020;25371;309
SO47213;18/08/2020;26299;199
SO47214;18/08/2020;12579;308
SO47215;18/08/2020;21361;308
SO47216;18/08/2020;19195;309
